,대학이름,대학이름(번호),부서이름,부서이름(번호),강좌번호,강좌총수,학수번호,학수번호(분반),과목명,교수,총학수번호,1학년(신청),1학년(총),2학년(신청),2학년(총),3학년(신청),3학년(총),4학년(신청),4학년(총),교환학생(신청),교환학생(총),대학원생(신청),대학원생(총),전체(신청),전체(총)
1387,의과대학,0226,의학,0229,59,64,MEDI450,00," 피부,외감각기","천준,김일환 권순영,이승훈 안효현,조재구 서수홍,이화 유화정,서영우 엄영섭,윤철민 박지혜",MEDI450-00,0,-,0,-,0,-,89,-,0,6,0,-,89,120 + 6
1388,의과대학,0226,의학,0229,60,64,MEDI451,00, 예방의학선택임상실습,천병철,MEDI451-00,0,-,0,-,0,-,9,-,0,0,0,-,9,10 + 0
1389,의과대학,0226,의학,0229,61,64,MEDI455,00, 환자·의사·사회III:의사의프로페셔널리즘,"이영미,손장욱 홍순철,조재구 곽정면,김명규 최새별,정철웅 최혁순,이재민 임선영,장우영 이영희",MEDI455-00,0,-,0,-,0,-,89,-,0,6,0,-,89,120 + 6
1390,의과대학,0226,의학,0229,62,64,MEDI456,00, 의료법규,"이은일,윤석준 천병철,기명",MEDI456-00,0,-,0,-,0,-,89,-,0,6,0,-,89,120 + 6
1391,의과대학,0226,의학,0229,63,64,MEDI458,00, 법의학,박성환,MEDI458-00,0,-,0,-,0,-,89,-,0,6,0,-,89,120 + 6
1392,의과대학,0226,의학,0229,64,64,MEDI462,00, 예방의학II,"이은일,최재욱 기명",MEDI462-00,0,-,0,-,0,-,89,-,0,6,0,-,89,120 + 6
1393,이과대학,0209,물리,0212,1,15,PHYS203,01, 전자물리학및실험(영강),강세종,PHYS203-01,2,-,20,-,10,-,3,-,1,3,0,-,36,22 + 3
1394,이과대학,0209,물리,0212,2,15,PHYS203,02, 전자물리학및실험(영강),원은일,PHYS203-02,2,-,18,-,6,-,5,-,0,3,0,-,31,22 + 3
1395,이과대학,0209,물리,0212,3,15,PHYS220,00, 고전역학,이정일,PHYS220-00,4,-,39,-,7,-,1,-,0,4,0,-,51,80 + 4
1396,이과대학,0209,물리,0212,4,15,PHYS233,00, 수리물리학,박규환,PHYS233-00,4,-,45,-,9,-,0,-,0,4,0,-,58,80 + 4
1397,이과대학,0209,물리,0212,5,15,PHYS303,01, 기초물리학실험Ⅱ(영강),홍병식,PHYS303-01,0,-,3,-,9,-,3,-,0,3,0,-,15,20 + 3
1398,이과대학,0209,물리,0212,6,15,PHYS303,02, 기초물리학실험Ⅱ(영강),윤태현,PHYS303-02,0,-,4,-,11,-,1,-,0,3,0,-,16,20 + 3
1399,이과대학,0209,물리,0212,7,15,PHYS303,03, 기초물리학실험Ⅱ(영강),"홍병식,윤태현",PHYS303-03,0,-,2,-,0,-,2,-,0,3,0,-,4,20 + 3
1400,이과대학,0209,물리,0212,8,15,PHYS331,00, 전자기학Ⅱ,최준곤,PHYS331-00,0,-,11,-,33,-,11,-,0,4,0,-,55,80 + 4
1401,이과대학,0209,물리,0212,9,15,PHYS361,00, 양자역학I,이승준,PHYS361-00,0,-,15,-,32,-,6,-,0,4,0,-,53,80 + 4
1402,이과대학,0209,물리,0212,10,15,PHYS433,00, 통계물리학Ⅱ(영강),고광일,PHYS433-00,0,-,0,-,4,-,5,-,0,7,0,-,9,50 + 7
1403,이과대학,0209,물리,0212,11,15,PHYS451,00, 고급물리실험(영강),이상훈,PHYS451-00,0,-,0,-,5,-,6,-,1,2,0,-,12,15 + 2
1404,이과대학,0209,물리,0212,12,15,PHYS461,00, 전산물리학및실습(영강),최수용,PHYS461-00,0,-,0,-,5,-,7,-,0,7,0,-,12,50 + 7
1405,이과대학,0209,물리,0212,13,15,PHYS463,00, 양자정보물리학(영강),이동헌,PHYS463-00,0,-,0,-,8,-,16,-,0,7,0,-,24,50 + 7
1406,이과대학,0209,물리,0212,14,15,PHYS481,00, 광학(영강),채은미,PHYS481-00,0,-,3,-,11,-,9,-,0,7,0,-,23,50 + 7
1407,이과대학,0209,물리,0212,15,15,PHYS491,00, 생물물리학(영강),홍석철,PHYS491-00,1,-,1,-,6,-,11,-,1,7,0,-,20,50 + 7
1408,이과대학,0209,수학,0211,1,24,MATH203,01, 이산수학(영강),김상집,MATH203-01,4,-,19,-,5,-,4,-,1,7,0,-,33,50 + 7
1409,이과대학,0209,수학,0211,2,24,MATH203,02, 이산수학(영강),,MATH203-02,0,-,3,-,3,-,5,-,0,7,0,-,11,50 + 7
1410,이과대학,0209,수학,0211,3,24,MATH203,03, 이산수학(영강),정익래,MATH203-03,0,-,0,-,0,-,0,-,0,7,0,-,0,50 + 7
1411,이과대학,0209,수학,0211,4,24,MATH211,01, 해석학Ⅰ및연습,최부림,MATH211-01,3,-,4,-,19,-,5,-,0,2,0,-,31,50 + 2
1412,이과대학,0209,수학,0211,5,24,MATH211,02, 해석학Ⅰ및연습,구형운,MATH211-02,2,-,12,-,12,-,9,-,0,2,0,-,35,40 + 2
1413,이과대학,0209,수학,0211,6,24,MATH211,03, 해석학Ⅰ및연습(영강),허야용,MATH211-03,0,-,38,-,0,-,0,-,0,6,0,-,38,45 + 6
1414,이과대학,0209,수학,0211,7,24,MATH221,01, 선형대수Ⅰ및연습(영강),박의성,MATH221-01,3,-,9,-,10,-,6,-,1,6,0,-,29,45 + 6
1415,이과대학,0209,수학,0211,8,24,MATH221,02, 선형대수Ⅰ및연습,김동균,MATH221-02,0,-,23,-,48,-,50,-,0,2,0,-,121,50 + 2
1416,이과대학,0209,수학,0211,9,24,MATH221,03, 선형대수Ⅰ및연습,구형운,MATH221-03,2,-,25,-,32,-,9,-,1,2,0,-,69,40 + 2
1417,이과대학,0209,수학,0211,10,24,MATH221,04, 선형대수Ⅰ및연습(영강),김홍중,MATH221-04,2,-,17,-,8,-,2,-,1,5,0,-,30,37 + 5
1418,이과대학,0209,수학,0211,11,24,MATH221,05, 선형대수Ⅰ및연습(영강),최도훈,MATH221-05,0,-,36,-,0,-,0,-,3,6,0,-,39,45 + 6
1419,이과대학,0209,수학,0211,12,24,MATH223,01, 정수론,김동균,MATH223-01,0,-,25,-,21,-,8,-,1,2,0,-,55,50 + 2
1420,이과대학,0209,수학,0211,13,24,MATH240,01, 미분방정식및연습(영강),김홍중,MATH240-01,0,-,12,-,0,-,0,-,3,6,0,-,15,40 + 6
1421,이과대학,0209,수학,0211,14,24,MATH240,02, 미분방정식및연습,박인영,MATH240-02,1,-,16,-,19,-,24,-,1,2,0,-,61,50 + 2
1422,이과대학,0209,수학,0211,15,24,MATH315,01, 복소해석학I(영강),허야용,MATH315-01,0,-,9,-,57,-,35,-,1,6,0,-,102,45 + 6
1423,이과대학,0209,수학,0211,16,24,MATH321,01, 대수학Ⅰ,김상집,MATH321-01,0,-,7,-,41,-,30,-,0,2,0,-,78,55 + 2
1424,이과대학,0209,수학,0211,17,24,MATH331,01, 미분기하학Ⅰ,김홍찬,MATH331-01,0,-,6,-,27,-,15,-,2,2,0,-,50,50 + 2
1425,이과대학,0209,수학,0211,18,24,MATH333,01, 위상수학Ⅰ,오승상,MATH333-01,0,-,13,-,59,-,17,-,0,2,0,-,89,50 + 2
1426,이과대학,0209,수학,0211,19,24,MATH343,01, 확률과통계및연습,최기봉,MATH343-01,1,-,27,-,10,-,15,-,0,2,0,-,53,50 + 2
1427,이과대학,0209,수학,0211,20,24,MATH453,01, 실해석학,최부림,MATH453-01,0,-,0,-,8,-,17,-,1,2,0,-,26,50 + 2
1428,이과대학,0209,수학,0211,21,24,MATH458,01, 해석학특강(영강),김일두,MATH458-01,0,-,2,-,12,-,14,-,1,6,0,-,29,45 + 6
1429,이과대학,0209,수학,0211,22,24,MATH481,01, 편미분방정식및연습(영강),김도윤,MATH481-01,0,-,1,-,7,-,6,-,3,6,0,-,17,45 + 6
1430,이과대학,0209,수학,0211,23,24,MATH487,01, 응용수학특강(영강),김준석,MATH487-01,0,-,6,-,19,-,8,-,0,2,0,-,33,18 + 2
1431,이과대학,0209,수학,0211,24,24,MATH488,01, 확률론특강,김바라,MATH488-01,0,-,0,-,3,-,6,-,0,2,0,-,9,50 + 2
1432,이과대학,0209,지환,0215,1,10,EAES201,00, 지구물질과학(영강),이영재,EAES201-00,10,-,24,-,6,-,3,-,0,9,0,-,43,60 + 9
1433,이과대학,0209,지환,0215,2,10,EAES203,00, 지구화학,윤성택,EAES203-00,8,-,19,-,18,-,7,-,0,3,0,-,52,60 + 3
1434,이과대학,0209,지환,0215,3,10,EAES205,00, 대기화학,이미혜,EAES205-00,6,-,20,-,3,-,2,-,0,3,0,-,31,60 + 3
1435,이과대학,0209,지환,0215,4,10,EAES207,00, 수리지질학(영강),이순재,EAES207-00,11,-,22,-,5,-,1,-,1,9,0,-,40,60 + 9
1436,이과대학,0209,지환,0215,5,10,EAES301,00, 구조지질학,김성실,EAES301-00,0,-,4,-,21,-,10,-,0,3,0,-,35,60 + 3
1437,이과대학,0209,지환,0215,6,10,EAES305,00, 변성암석학(영강),김형수,EAES305-00,0,-,2,-,13,-,7,-,0,9,0,-,22,60 + 9
1438,이과대학,0209,지환,0215,7,10,EAES307,00, 퇴적시스템(영강),조석주,EAES307-00,0,-,2,-,13,-,5,-,0,9,0,-,20,60 + 9
1439,이과대학,0209,지환,0215,8,10,EAES403,00, 환경과학실습(영강),"권만재,이미혜,이순재",EAES403-00,0,-,0,-,10,-,12,-,2,9,0,-,24,60 + 9
1440,이과대학,0209,지환,0215,9,10,EAES407,00, 지구원소순환(영강),권만재,EAES407-00,0,-,1,-,11,-,11,-,1,9,0,-,24,60 + 9
1441,이과대학,0209,지환,0215,10,10,EAES417,00, 지질방재공학(영강),조호영,EAES417-00,0,-,1,-,9,-,10,-,0,9,0,-,20,60 + 9
1442,이과대학,0209,화학,0213,1,17,CHEM201,00, 물리화학Ⅰ,이상원,CHEM201-00,7,-,43,-,15,-,10,-,1,4,0,-,76,80 + 4
1443,이과대학,0209,화학,0213,2,17,CHEM205,00, 유기화학Ⅰ,김종승,CHEM205-00,7,-,52,-,14,-,10,-,1,4,0,-,84,80 + 4
1444,이과대학,0209,화학,0213,3,17,CHEM207,00, 분석화학I,김준곤,CHEM207-00,7,-,48,-,15,-,6,-,1,4,0,-,77,80 + 4
1445,이과대학,0209,화학,0213,4,17,CHEM300,00, 전공심화연구I,박성남,CHEM300-00,0,-,0,-,7,-,10,-,0,4,0,-,17,80 + 4
1446,이과대학,0209,화학,0213,5,17,CHEM305,00, 무기화학Ⅰ,이석중,CHEM305-00,0,-,9,-,31,-,9,-,1,4,0,-,50,80 + 4
1447,이과대학,0209,화학,0213,6,17,CHEM307,00, 생화학Ⅰ,김학중,CHEM307-00,0,-,11,-,47,-,31,-,1,4,0,-,90,80 + 4
1448,이과대학,0209,화학,0213,7,17,CHEM313,01, 물리화학실험,,CHEM313-01,0,-,4,-,8,-,8,-,0,1,0,-,20,20 + 1
1449,이과대학,0209,화학,0213,8,17,CHEM313,02, 물리화학실험,,CHEM313-02,0,-,7,-,14,-,3,-,0,1,0,-,24,20 + 1
1450,이과대학,0209,화학,0213,9,17,CHEM313,03, 물리화학실험,,CHEM313-03,0,-,0,-,4,-,4,-,0,1,0,-,8,20 + 1
1451,이과대학,0209,화학,0213,10,17,CHEM321,00, 양자화학(영강),정광섭,CHEM321-00,0,-,4,-,17,-,16,-,2,12,0,-,39,80 + 12
1452,이과대학,0209,화학,0213,11,17,CHEM322,00, 물리유기화학(영강),천철홍,CHEM322-00,0,-,0,-,8,-,11,-,2,12,0,-,21,80 + 12
1453,이과대학,0209,화학,0213,12,17,CHEM411,01, 무기화학실험,,CHEM411-01,0,-,0,-,4,-,25,-,0,1,0,-,29,20 + 1
1454,이과대학,0209,화학,0213,13,17,CHEM411,02, 무기화학실험,,CHEM411-02,0,-,0,-,9,-,17,-,0,1,0,-,26,20 + 1
1455,이과대학,0209,화학,0213,14,17,CHEM411,03, 무기화학실험,,CHEM411-03,0,-,0,-,2,-,4,-,0,1,0,-,6,20 + 1
1456,이과대학,0209,화학,0213,15,17,CHEM458,00, 물리화학III(영강),심상희,CHEM458-00,0,-,0,-,4,-,13,-,0,12,0,-,17,80 + 12
1457,이과대학,0209,화학,0213,16,17,CHEM462,00, 고분자화학II,최동훈,CHEM462-00,0,-,0,-,1,-,2,-,1,4,0,-,4,80 + 4
1458,이과대학,0209,화학,0213,17,17,CHEM469,00, 재료화학,홍창섭,CHEM469-00,0,-,0,-,3,-,10,-,0,4,0,-,13,80 + 4
1459,정경대학,0197,경제,0200,1,49,ECON171,01, 경제원론I,김진영,ECON171-01,14,26,13,26,33,26,15,26,2,5,0,-,77,104 + 5
1460,정경대학,0197,경제,0200,2,49,ECON171,02, 경제원론I,박만섭,ECON171-02,7,119,15,119,71,119,27,120,2,23,0,-,122,477 + 23
1461,정경대학,0197,경제,0200,3,49,ECON171,03, 경제원론I,조용수,ECON171-03,11,160,19,22,24,24,10,14,0,11,0,-,64,220 + 11
1462,정경대학,0197,경제,0200,4,49,ECON171,04, 경제원론I,최은철,ECON171-04,8,160,4,22,4,24,3,14,0,11,0,-,19,220 + 11
1463,정경대학,0197,경제,0200,5,49,ECON171,05, 경제원론I(영강),최훈,ECON171-05,13,148,21,18,36,22,10,13,11,30,0,-,91,201 + 30
1464,정경대학,0197,경제,0200,6,49,ECON172,01, 경제원론II,조성택,ECON172-01,5,26,7,26,51,26,23,26,0,5,0,-,86,104 + 5
1465,정경대학,0197,경제,0200,7,49,ECON172,02, 경제원론II(영강),RYOO HEA JIN,ECON172-02,5,23,29,24,31,24,17,24,2,14,0,-,84,95 + 14
1466,정경대학,0197,경제,0200,8,49,ECON172,03, 경제원론II,이국헌,ECON172-03,0,34,4,34,15,34,4,34,0,6,0,-,23,136 + 6
1467,정경대학,0197,경제,0200,9,49,ECON173,01, 경제수학,전병헌,ECON173-01,2,17,8,17,3,17,2,17,0,3,0,-,15,68 + 3
1468,정경대학,0197,경제,0200,10,49,ECON173,02, 경제수학,김석일,ECON173-02,14,14,55,14,42,15,16,15,1,2,0,-,128,58 + 2
1469,정경대학,0197,경제,0200,11,49,ECON174,01, 경제의통계분석(영강),이진혁,ECON174-01,15,15,48,16,29,15,7,15,5,9,0,-,104,61 + 9
1470,정경대학,0197,경제,0200,12,49,ECON174,02, 경제의통계분석,조성택,ECON174-02,0,16,15,17,24,17,4,17,0,3,0,-,43,67 + 3
1471,정경대학,0197,경제,0200,13,49,ECON201,01, 미시경제이론,곽승준,ECON201-01,1,1,9,17,14,16,13,16,0,0,0,-,37,50 + 0
1472,정경대학,0197,경제,0200,14,49,ECON201,02, 미시경제이론,윤기호,ECON201-02,3,1,29,23,36,23,22,23,0,0,0,-,90,70 + 0
1473,정경대학,0197,경제,0200,15,49,ECON201,03, 미시경제이론(영강),김범수,ECON201-03,2,1,22,20,26,20,33,20,8,9,0,-,91,61 + 9
1474,정경대학,0197,경제,0200,16,49,ECON201,04, 미시경제이론,전병헌,ECON201-04,1,1,3,44,12,44,5,43,0,6,0,-,21,132 + 6
1475,정경대학,0197,경제,0200,17,49,ECON201,05, 미시경제이론,조용수,ECON201-05,6,1,39,44,30,44,20,43,0,6,0,-,95,132 + 6
1476,정경대학,0197,경제,0200,18,49,ECON201,06, 미시경제이론,김석일,ECON201-06,11,1,40,19,23,19,7,19,1,2,0,-,82,58 + 2
1477,정경대학,0197,경제,0200,19,49,ECON202,01, 거시경제이론,박철범,ECON202-01,3,1,16,45,15,45,11,45,1,6,0,-,46,136 + 6
1478,정경대학,0197,경제,0200,20,49,ECON202,02, 거시경제이론,김진일,ECON202-02,1,1,10,22,14,22,10,22,0,3,0,-,35,67 + 3
1479,정경대학,0197,경제,0200,21,49,ECON202,03, 거시경제이론,조성일,ECON202-03,1,1,9,31,27,30,30,30,0,4,0,-,67,92 + 4
1480,정경대학,0197,경제,0200,22,49,ECON202,04, 거시경제이론(영강),,ECON202-04,1,1,9,41,16,41,15,41,5,18,0,-,46,124 + 18
1481,정경대학,0197,경제,0200,23,49,ECON244,00, 노동시장론,최훈,ECON244-00,0,1,25,32,50,32,60,31,0,4,0,-,135,96 + 4
1482,정경대학,0197,경제,0200,24,49,ECON301,01, 계량경제학I(영강),박상수,ECON301-01,0,1,7,19,12,19,5,20,0,8,0,-,24,59 + 8
1483,정경대학,0197,경제,0200,25,49,ECON301,02, 계량경제학I(영강),한치록,ECON301-02,0,0,9,2,44,30,41,21,5,7,0,-,99,53 + 7
1484,정경대학,0197,경제,0200,26,49,ECON302,00, 계량경제학II(영강),김덕파,ECON302-00,0,1,1,30,7,32,26,32,3,14,0,-,37,95 + 14
1485,정경대학,0197,경제,0200,27,49,ECON324,00, 전략과정보의경제학(영강),조원기,ECON324-00,0,1,9,31,27,32,39,32,4,14,0,-,79,96 + 14
1486,정경대학,0197,경제,0200,28,49,ECON329,00, 한국경제사,이헌창,ECON329-00,4,1,10,31,20,32,23,32,1,4,0,-,58,96 + 4
1487,정경대학,0197,경제,0200,29,49,ECON330,00, 정보의비대칭성과유인설계(영강),유승한,ECON330-00,0,1,0,19,4,19,21,20,2,8,0,-,27,59 + 8
1488,정경대학,0197,경제,0200,30,49,ECON331,01, 화폐금융론,신관호,ECON331-01,0,1,17,34,50,34,67,35,4,5,0,-,138,104 + 5
1489,정경대학,0197,경제,0200,31,49,ECON331,02, 화폐금융론(영강),RYOO HEA JIN,ECON331-02,0,1,27,27,59,28,65,28,19,12,0,-,170,84 + 12
1490,정경대학,0197,경제,0200,32,49,ECON333,00, 재정학(영강),이우진,ECON333-00,0,1,17,27,51,28,50,28,0,12,0,-,118,84 + 12
1491,정경대학,0197,경제,0200,33,49,ECON334,00, 조세론(영강),이삼호,ECON334-00,0,1,13,27,48,28,52,28,1,12,0,-,114,84 + 12
1492,정경대학,0197,경제,0200,34,49,ECON335,01, 국제금융론(영강),Tomoo Kikuchi,ECON335-01,0,1,2,27,10,28,18,28,9,12,0,-,39,84 + 12
1493,정경대학,0197,경제,0200,35,49,ECON335,02, 국제금융론,조성일,ECON335-02,0,1,8,22,23,22,34,22,0,3,0,-,65,67 + 3
1494,정경대학,0197,경제,0200,36,49,ECON336,00, 국제무역론(영강),이홍식,ECON336-00,0,1,10,20,30,20,60,20,2,9,0,-,102,61 + 9
1495,정경대학,0197,경제,0200,37,49,ECON339,00, 경제발전론,강성진,ECON339-00,0,1,16,21,30,21,42,21,1,3,0,-,89,64 + 3
1496,정경대학,0197,경제,0200,38,49,ECON351,00, 중국경제론,박이택,ECON351-00,5,1,30,22,64,22,76,22,0,3,0,-,175,67 + 3
1497,정경대학,0197,경제,0200,39,49,ECON360,00, 지역도시경제론,최은철,ECON360-00,0,1,15,43,27,44,49,44,0,6,0,-,91,132 + 6
1498,정경대학,0197,경제,0200,40,49,ECON371,00, 비주류의경제학,이상헌,ECON371-00,0,1,1,32,13,32,16,33,1,4,0,-,31,98 + 4
1499,정경대학,0197,경제,0200,41,49,ECON374,00, 동서양고전의경제학,박이택,ECON374-00,1,1,29,22,34,22,24,22,0,3,0,-,88,67 + 3
1500,정경대학,0197,경제,0200,42,49,ECON379,00, 보건의료경제학(영강),고강혁,ECON379-00,0,1,2,41,12,41,45,41,3,18,0,-,62,124 + 18
1501,정경대학,0197,경제,0200,43,49,ECON384,00, 국제금융세미나(영강),강규호,ECON384-00,0,1,0,5,3,6,20,6,2,2,0,-,25,18 + 2
1502,정경대학,0197,경제,0200,44,49,ECON434,00, 한국경제론,강태수,ECON434-00,1,1,10,43,34,44,64,44,0,6,0,-,109,132 + 6
1503,정경대학,0197,경제,0200,45,49,ECON437,00, 북한경제론,고명덕,ECON437-00,2,1,1,22,5,22,8,22,0,3,0,-,16,67 + 3
1504,정경대학,0197,경제,0200,46,49,ECON450,00, 화폐금융세미나(영강),,ECON450-00,0,1,0,19,3,19,12,20,0,8,0,-,15,59 + 8
1505,정경대학,0197,경제,0200,47,49,ECON457,00, 한국경제세미나,이국헌,ECON457-00,1,1,17,32,27,32,23,33,0,4,0,-,68,98 + 4
1506,정경대학,0197,경제,0200,48,49,ECON460,00, 고급이론세미나(영강),한치록,ECON460-00,0,1,3,29,11,29,17,30,1,13,0,-,32,89 + 13
1507,정경대학,0197,경제,0200,49,49,ECON466,00, 경제정책과프로그램효과의실증분석,이명재,ECON466-00,0,1,0,43,2,44,10,44,0,6,0,-,12,132 + 6
1508,정경대학,0197,금융공학,5046,1,2,FNEG211,00, 사회과학도를위한계량금융,김상권,FNEG211-00,0,0,1,6,10,6,29,7,0,0,0,-,40,19 + 0
1509,정경대학,0197,금융공학,5046,2,2,FNEG310,00, 파생금융상품론,김상권,FNEG310-00,0,0,0,6,13,6,28,7,1,0,0,-,42,19 + 0
1510,정경대학,0197,정외,0199,1,20,POLI213,00, 서양고대.중세정치사상,김병곤,POLI213-00,0,5,36,30,22,30,16,30,0,0,0,-,74,95 + 0
1511,정경대학,0197,정외,0199,2,20,POLI220,00, 시민정치론(영강),오현진,POLI220-00,2,1,15,18,17,19,24,19,9,8,0,-,67,57 + 8
1512,정경대학,0197,정외,0199,3,20,POLI221,00, 동북아국제관계론,이신화,POLI221-00,4,5,7,25,8,25,11,25,0,0,0,-,30,80 + 0
1513,정경대학,0197,정외,0199,4,20,POLI223,00, 정치학방법론(영강),김성은,POLI223-00,4,1,31,14,37,14,22,15,8,6,0,-,102,44 + 6
1514,정경대학,0197,정외,0199,5,20,POLI228,00, 일본정치론(영강),김현경,POLI228-00,0,1,4,18,4,19,5,19,20,8,0,-,33,57 + 8
1515,정경대학,0197,정외,0199,6,20,POLI230,00, 선거와투표행태,이내영,POLI230-00,1,5,7,25,9,25,6,25,0,0,0,-,23,80 + 0
1516,정경대학,0197,정외,0199,7,20,POLI234,00, 비교정치개설,주형민,POLI234-00,1,5,23,30,36,30,21,30,0,0,0,-,81,95 + 0
1517,정경대학,0197,정외,0199,8,20,POLI235,00, 중국외교정책론,이정남,POLI235-00,3,2,44,26,30,26,33,26,0,0,0,-,110,80 + 0
1518,정경대학,0197,정외,0199,9,20,POLI313,00, 인권,김남국,POLI313-00,1,2,3,29,7,29,5,30,0,0,0,-,16,90 + 0
1519,정경대학,0197,정외,0199,10,20,POLI317,00, 동남아시아정치론(영강),신재혁,POLI317-00,5,2,29,25,59,26,43,26,34,11,0,-,170,79 + 11
1520,정경대학,0197,정외,0199,11,20,POLI326,00, 정치과정론(영강),지은주,POLI326-00,3,1,12,18,24,19,9,19,11,8,0,-,59,57 + 8
1521,정경대학,0197,정외,0199,12,20,POLI331,00, 국제관계이론,이동선,POLI331-00,1,2,42,31,39,31,16,31,0,0,0,-,98,95 + 0
1522,정경대학,0197,정외,0199,13,20,POLI333,00, 현대정치철학,조계원,POLI333-00,2,1,38,21,30,21,21,22,0,0,0,-,91,65 + 0
1523,정경대학,0197,정외,0199,14,20,POLI338,00, 국제정치경제론,이용욱,POLI338-00,2,1,33,21,59,21,39,22,0,0,0,-,133,65 + 0
1524,정경대학,0197,정외,0199,15,20,POLI342,00, 민주주의,정재관,POLI342-00,1,2,41,31,58,31,25,31,0,0,0,-,125,95 + 0
1525,정경대학,0197,정외,0199,16,20,POLI350,00, 정치가론,박홍규,POLI350-00,1,1,4,21,4,21,6,22,0,0,0,-,15,65 + 0
1526,정경대학,0197,정외,0199,17,20,POLI358,00, 세계의정치체제(영강),,POLI358-00,1,1,5,18,21,19,17,19,8,8,0,-,52,57 + 8
1527,정경대학,0197,정외,0199,18,20,POLI359,00, 여론과정치(영강),강우창,POLI359-00,1,1,7,22,16,23,13,24,5,10,0,-,42,70 + 10
1528,정경대학,0197,정외,0199,19,20,POLI362,00, 헌정주의,오향미,POLI362-00,0,1,5,21,9,21,1,22,0,0,0,-,15,65 + 0
1529,정경대학,0197,정외,0199,20,20,POLI433,00, 국제규범과제도(영강),김헌준,POLI433-00,1,1,3,18,7,19,11,19,10,8,0,-,32,57 + 8
1530,정경대학,0197,통계,0201,1,17,STAT180,01, 통계계산소프트웨어(영강),정윤서,STAT180-01,4,1,24,21,10,11,3,4,4,5,0,-,45,37 + 5
1531,정경대학,0197,통계,0201,2,17,STAT180,02, 통계계산소프트웨어,오찬욱,STAT180-02,3,3,43,25,27,8,4,4,0,0,0,-,77,40 + 0
1532,정경대학,0197,통계,0201,3,17,STAT180,03, 통계계산소프트웨어,오찬욱,STAT180-03,0,1,2,15,18,19,2,5,0,0,0,-,22,40 + 0
1533,정경대학,0197,통계,0201,4,17,STAT201,01, 통계수학(영강),최상범,STAT201-01,0,75,0,0,0,0,0,0,1,11,0,-,1,75 + 11
1534,정경대학,0197,통계,0201,5,17,STAT201,02, 통계수학,조영경,STAT201-02,4,5,5,17,12,13,1,5,0,0,0,-,22,40 + 0
1535,정경대학,0197,통계,0201,6,17,STAT221,00, 확률론입문(영강),최태련,STAT221-00,7,3,71,70,49,44,12,13,5,19,0,-,144,130 + 19
1536,정경대학,0197,통계,0201,7,17,STAT232,00, 수리통계학(영강),송성주,STAT232-00,1,0,13,10,23,50,16,20,3,12,0,-,56,80 + 12
1537,정경대학,0197,통계,0201,8,17,STAT241,00, 행렬이론,조영경,STAT241-00,0,1,1,10,12,20,2,9,0,0,0,-,15,40 + 0
1538,정경대학,0197,통계,0201,9,17,STAT242,00, 사회과학을위한통계적방법(영강),정윤서,STAT242-00,1,5,14,50,21,40,14,10,0,15,0,-,50,105 + 15
1539,정경대학,0197,통계,0201,10,17,STAT323,00, 통계계산방법,허명회,STAT323-00,0,0,8,4,35,26,30,13,0,0,0,-,73,43 + 0
1540,정경대학,0197,통계,0201,11,17,STAT341,00, 실험계획법,이재원,STAT341-00,0,0,13,6,57,39,38,30,0,0,0,-,108,75 + 0
1541,정경대학,0197,통계,0201,12,17,STAT342,00, 회귀분석,구자용,STAT342-00,1,0,51,14,31,36,15,18,0,0,0,-,98,68 + 0
1542,정경대학,0197,통계,0201,13,17,STAT343,00, 범주형자료분석(영강),정환,STAT343-00,0,0,14,8,53,50,29,20,1,11,0,-,97,78 + 11
1543,정경대학,0197,통계,0201,14,17,STAT401,00, 다변량통계분석(영강),송주원,STAT401-00,0,0,3,2,31,24,31,38,4,9,0,-,69,64 + 9
1544,정경대학,0197,통계,0201,15,17,STAT409,00, 통계적데이터과학II(영강),신승준,STAT409-00,0,0,0,0,12,28,40,33,0,9,0,-,52,61 + 9
1545,정경대학,0197,통계,0201,16,17,STAT421,00, 생명과학데이터분석,이재원,STAT421-00,0,0,0,1,14,15,27,22,0,0,0,-,41,38 + 0
1546,정경대학,0197,통계,0201,17,17,STAT431,00, 통계학특강,박유성,STAT431-00,0,-,1,-,9,-,31,-,0,0,0,-,41,80 + 0
1547,정경대학,0197,행정,0203,1,17,PAPP201,00, 조사방법론,박종민,PAPP201-00,0,0,48,40,53,40,32,0,0,0,0,-,133,80 + 0
1548,정경대학,0197,행정,0203,2,17,PAPP203,00, 정책학,김두래,PAPP203-00,1,5,3,25,25,25,13,25,0,0,0,-,42,80 + 0
